Open Time,Order,Symbol,Type,Volume,,Price,S / L,T / P,Time,,State,Comment,
2018.11.27 08:00:00,448,EURUSD,buy,0.01 / 0.01,, 1.13430,,,2018.11.27 08:00:00,,filled,,
2018.11.27 09:00:00,449,EURUSD,sell,0.01 / 0.01,, 1.13285,,,2018.11.27 09:00:00,,filled,,
2018.11.28 10:00:00,450,EURUSD,sell,0.01 / 0.01,, 1.12779,,,2018.11.28 10:00:00,,filled,,
2018.11.28 20:00:00,451,EURUSD,buy,0.01 / 0.01,, 1.13445,,,2018.11.28 20:00:00,,filled,,
2018.11.29 15:00:00,452,EURUSD,buy,0.01 / 0.01,, 1.13868,,,2018.11.29 15:00:00,,filled,,
2018.11.29 16:00:00,453,EURUSD,sell,0.01 / 0.01,, 1.13713,,,2018.11.29 16:00:00,,filled,,
2018.11.29 17:00:00,454,EURUSD,buy,0.01 / 0.01,, 1.13844,,,2018.11.29 17:00:00,,filled,,
2018.11.29 20:00:00,455,EURUSD,sell,0.01 / 0.01,, 1.13722,,,2018.11.29 20:00:00,,filled,,
2018.11.29 22:00:00,456,EURUSD,buy,0.01 / 0.01,, 1.13894,,,2018.11.29 22:00:00,,filled,,
2018.11.30 10:00:00,457,EURUSD,sell,0.01 / 0.01,, 1.13808,,,2018.11.30 10:00:00,,filled,,
2018.12.03 19:00:00,458,EURUSD,buy,0.01 / 0.01,, 1.13560,,,2018.12.03 19:00:00,,filled,,
2018.12.03 21:00:00,459,EURUSD,sell,0.01 / 0.01,, 1.13508,,,2018.12.03 21:00:00,,filled,,
2018.12.03 22:00:00,460,EURUSD,sell,0.01 / 0.01,, 1.13419,,,2018.12.03 22:00:00,,filled,,
2018.12.04 00:00:30,461,EURUSD,buy,0.01 / 0.01,, 1.13553,,,2018.12.04 00:00:30,,filled,,
2018.12.04 18:00:00,462,EURUSD,sell,0.01 / 0.01,, 1.13499,,,2018.12.04 18:00:00,,filled,,
2018.12.05 18:00:00,463,EURUSD,buy,0.01 / 0.01,, 1.13424,,,2018.12.05 18:00:00,,filled,,
2018.12.06 05:00:00,464,EURUSD,sell,0.09 / 0.09,, 1.13428,,,2018.12.06 05:00:00,,filled,,
2018.12.06 07:00:00,465,EURUSD,buy,0.09 / 0.09,, 1.13477,,,2018.12.06 07:00:00,,filled,,
2018.12.06 09:00:00,466,EURUSD,sell,0.09 / 0.09,, 1.13322,,,2018.12.06 09:00:00,,filled,,
2018.12.06 15:00:00,467,EURUSD,buy,0.09 / 0.09,, 1.13487,,,2018.12.06 15:00:00,,filled,,
2018.12.07 07:00:00,468,EURUSD,sell,0.01 / 0.01,, 1.13734,,,2018.12.07 07:00:00,,filled,,
2018.12.07 11:00:00,469,EURUSD,buy,0.01 / 0.01,, 1.13778,,,2018.12.07 11:00:00,,filled,,
2018.12.07 12:00:00,470,EURUSD,sell,0.01 / 0.01,, 1.13656,,,2018.12.07 12:00:00,,filled,,
2018.12.07 14:00:00,471,EURUSD,buy,0.01 / 0.01,, 1.13813,,,2018.12.07 14:00:00,,filled,,
2018.12.07 15:00:00,472,EURUSD,sell,0.01 / 0.01,, 1.13660,,,2018.12.07 15:00:00,,filled,,
2018.12.07 16:00:00,473,EURUSD,buy,0.01 / 0.01,, 1.13891,,,2018.12.07 16:00:00,,filled,,
2018.12.10 15:00:00,474,EURUSD,buy,0.01 / 0.01,, 1.14237,,,2018.12.10 15:00:00,,filled,,
2018.12.10 16:00:00,475,EURUSD,sell,0.01 / 0.01,, 1.14107,,,2018.12.10 16:00:00,,filled,,
2018.12.11 17:00:00,476,EURUSD,sell,0.01 / 0.01,, 1.13353,,,2018.12.11 17:00:00,,filled,,
2018.12.12 08:00:00,477,EURUSD,buy,0.01 / 0.01,, 1.13331,,,2018.12.12 08:00:00,,filled,,
2018.12.12 11:00:00,478,EURUSD,sell,0.09 / 0.09,, 1.13217,,,2018.12.12 11:00:00,,filled,,
2018.12.12 12:00:00,479,EURUSD,buy,0.09 / 0.09,, 1.13338,,,2018.12.12 12:00:00,,filled,,
2018.12.13 07:00:00,480,EURUSD,sell,0.09 / 0.09,, 1.13645,,,2018.12.13 07:00:00,,filled,,
2018.12.13 09:00:00,481,EURUSD,buy,0.09 / 0.09,, 1.13710,,,2018.12.13 09:00:00,,filled,,
2018.12.13 15:00:00,482,EURUSD,sell,0.01 / 0.01,, 1.13678,,,2018.12.13 15:00:00,,filled,,
2018.12.14 04:00:00,483,EURUSD,buy,0.01 / 0.01,, 1.13639,,,2018.12.14 04:00:00,,filled,,
2018.12.14 05:00:00,484,EURUSD,sell,0.09 / 0.09,, 1.13595,,,2018.12.14 05:00:00,,filled,,
2018.12.17 01:00:00,485,EURUSD,buy,0.09 / 0.09,, 1.13064,,,2018.12.17 01:00:00,,filled,,
2018.12.18 08:00:00,486,EURUSD,sell,0.09 / 0.09,, 1.13448,,,2018.12.18 08:00:00,,filled,,
2018.12.18 10:00:00,487,EURUSD,buy,0.09 / 0.09,, 1.13583,,,2018.12.18 10:00:00,,filled,,
2018.12.18 19:00:00,488,EURUSD,sell,0.09 / 0.09,, 1.13601,,,2018.12.18 19:00:00,,filled,,
2018.12.18 21:00:00,489,EURUSD,buy,0.09 / 0.09,, 1.13692,,,2018.12.18 21:00:00,,filled,,
2018.12.18 22:00:00,490,EURUSD,sell,0.01 / 0.01,, 1.13550,,,2018.12.18 22:00:00,,filled,,
2018.12.19 01:00:00,491,EURUSD,buy,0.01 / 0.01,, 1.13702,,,2018.12.19 01:00:00,,filled,,
2018.12.19 02:00:00,492,EURUSD,buy,0.01 / 0.01,, 1.13761,,,2018.12.19 02:00:00,,filled,,
2018.12.19 22:00:00,493,EURUSD,sell,0.01 / 0.01,, 1.13712,,,2018.12.19 22:00:00,,filled,,
2018.12.20 09:00:00,494,EURUSD,buy,0.01 / 0.01,, 1.14094,,,2018.12.20 09:00:00,,filled,,
2018.12.21 03:00:00,495,EURUSD,sell,0.01 / 0.01,, 1.14492,,,2018.12.21 03:00:00,,filled,,
2018.12.21 09:00:00,496,EURUSD,buy,0.09 / 0.09,, 1.14562,,,2018.12.21 09:00:00,,filled,,
2018.12.21 11:00:00,497,EURUSD,sell,0.09 / 0.09,, 1.14437,,,2018.12.21 11:00:00,,filled,,
2018.12.24 10:00:00,498,EURUSD,sell,0.09 / 0.09,, 1.13771,,,2018.12.24 10:00:00,,filled,,
2018.12.26 18:00:00,499,EURUSD,buy,0.09 / 0.09,, 1.14068,,,2018.12.26 18:00:00,,filled,,
2018.12.26 20:00:00,500,EURUSD,sell,0.01 / 0.01,, 1.13552,,,2018.12.26 20:00:00,,filled,,
2018.12.27 05:00:00,501,EURUSD,buy,0.01 / 0.01,, 1.13813,,,2018.12.27 05:00:00,,filled,,
2018.12.27 15:00:00,502,EURUSD,sell,0.01 / 0.01,, 1.13674,,,2018.12.27 15:00:00,,filled,,
2018.12.27 16:00:00,503,EURUSD,buy,0.01 / 0.01,, 1.13977,,,2018.12.27 16:00:00,,filled,,
2018.12.28 12:00:00,504,EURUSD,sell,0.01 / 0.01,, 1.14424,,,2018.12.28 12:00:00,,filled,,
2018.12.28 13:00:00,505,EURUSD,buy,0.01 / 0.01,, 1.14653,,,2018.12.28 13:00:00,,filled,,
2018.12.28 18:00:00,506,EURUSD,sell,0.01 / 0.01,, 1.14367,,,2018.12.28 18:00:00,,filled,,
2018.12.28 23:57:59,507,EURUSD,buy,0.01 / 0.01,, 1.14430,,,2018.12.28 23:57:59,,filled,end of test,

