,date_time,currency,impact,name,actual,forecast,previous
5417,2012-10-04 07:30:00,EUR,High Impact Expected,ECB Press Conference,0.0,0.0,0.0
5418,2012-10-04 07:30:00,USD,High Impact Expected,Unemployment Claims,367.0,371.0,363.0
5419,2012-10-04 09:00:00,CAD,High Impact Expected,Ivey PMI,60.4,59.2,62.5
5420,2012-10-04 13:00:00,USD,High Impact Expected,FOMC Meeting Minutes,0.0,0.0,0.0
5421,2012-10-04 22:14:00,JPY,High Impact Expected,Monetary Policy Statement,0.0,0.0,0.0
5422,2012-10-04 22:14:00,JPY,High Impact Expected,Overnight Call Rate,0.0,0.0,0.0
5423,2012-10-05 02:00:00,CHF,High Impact Expected,Foreign Currency Reserves,429.0,0.0,421.0
5424,2012-10-05 02:27:00,JPY,High Impact Expected,BOJ Press Conference,0.0,0.0,0.0
5425,2012-10-05 07:30:00,CAD,High Impact Expected,Building Permits m/m,7.9,-0.7,-2.8
5426,2012-10-05 07:30:00,CAD,High Impact Expected,Employment Change,52.1,11.7,34.3
5427,2012-10-05 07:30:00,CAD,High Impact Expected,Unemployment Rate,7.4,7.3,7.3
5428,2012-10-05 07:30:00,USD,High Impact Expected,Non-Farm Employment Change,114.0,114.0,142.0
5429,2012-10-05 07:30:00,USD,High Impact Expected,Unemployment Rate,7.8,8.2,8.1
5430,2012-10-07 18:00:00,AUD,High Impact Expected,RBA Gov Stevens Speaks,0.0,0.0,0.0
5431,2012-10-08 02:15:00,CHF,High Impact Expected,CPI m/m,0.3,0.3,0.0
5432,2012-10-08 00:00:00,EUR,High Impact Expected,Eurogroup Meetings,0.0,0.0,0.0
5433,2012-10-08 16:00:00,NZD,High Impact Expected,NZIER Business Confidence,8.0,0.0,-4.0
5434,2012-10-08 18:50:00,JPY,High Impact Expected,Current Account,0.72,0.52,0.34
5435,2012-10-09 02:30:00,EUR,High Impact Expected,ECB President Draghi Speaks,0.0,0.0,0.0
5436,2012-10-09 03:30:00,GBP,High Impact Expected,Manufacturing Production m/m,-1.1,-0.6,3.1
5437,2012-10-09 22:00:00,CHF,High Impact Expected,SNB Chairman Jordan Speaks,0.0,0.0,0.0
5438,2012-10-10 19:30:00,AUD,High Impact Expected,Employment Change,14.5,5.1,-9.1
5439,2012-10-10 19:30:00,AUD,High Impact Expected,Unemployment Rate,5.4,5.3,5.1
5440,2012-10-10 00:00:00,All,High Impact Expected,G7 Meetings,0.0,0.0,0.0
5441,2012-10-11 07:30:00,CAD,High Impact Expected,Trade Balance,-1.3,-1.8,-2.5
5442,2012-10-11 07:30:00,USD,High Impact Expected,Trade Balance,-44.2,-44.1,-42.5
5443,2012-10-11 07:30:00,USD,High Impact Expected,Unemployment Claims,339.0,368.0,369.0
5444,2012-10-12 07:30:00,USD,High Impact Expected,PPI m/m,1.1,0.8,1.7
5445,2012-10-12 08:55:00,USD,High Impact Expected,Prelim UoM Consumer Sentiment,83.1,78.1,78.3
5446,2012-10-12 21:03:00,CNY,High Impact Expected,USD-Denominated Trade Balance,27.7,20.4,26.7
5447,2012-10-14 20:30:00,CNY,High Impact Expected,CPI y/y,1.9,1.9,2.0
5448,2012-10-15 07:30:00,USD,High Impact Expected,Core Retail Sales m/m,1.1,0.6,1.0
5449,2012-10-15 07:30:00,USD,High Impact Expected,Retail Sales m/m,1.1,0.7,1.2
5450,2012-10-15 09:30:00,CAD,High Impact Expected,BOC Business Outlook Survey,0.0,0.0,0.0
5451,2012-10-15 16:45:00,NZD,High Impact Expected,CPI q/q,0.3,0.5,0.3
5452,2012-10-15 19:30:00,AUD,High Impact Expected,Monetary Policy Meeting Minutes,0.0,0.0,0.0
5453,2012-10-16 03:30:00,GBP,High Impact Expected,CPI y/y,2.2,2.2,2.5
5454,2012-10-16 04:00:00,EUR,High Impact Expected,German ZEW Economic Sentiment,-11.5,-14.6,-18.2
5455,2012-10-16 07:30:00,USD,High Impact Expected,Core CPI m/m,0.1,0.2,0.1
5456,2012-10-17 03:30:00,GBP,High Impact Expected,Claimant Count Change,-4.0,-0.2,-14.2
5457,2012-10-17 03:30:00,GBP,High Impact Expected,MPC Asset Purchase Facility Votes,0.0,0.0,0.0
5458,2012-10-17 03:30:00,GBP,High Impact Expected,MPC Official Bank Rate Votes,0.0,0.0,0.0
5459,2012-10-17 07:30:00,USD,High Impact Expected,Building Permits,0.89,0.81,0.8
5460,2012-10-17 21:00:00,CNY,High Impact Expected,GDP q/y,7.4,7.4,7.6
5461,2012-10-18 00:00:00,EUR,High Impact Expected,EU Economic Summit,0.0,0.0,0.0
5462,2012-10-18 03:30:00,GBP,High Impact Expected,Retail Sales m/m,0.6,0.4,-0.1
5463,2012-10-18 03:47:00,EUR,High Impact Expected,Spanish 10-y Bond Auction,5.46,0.0,5.67
5464,2012-10-18 07:30:00,USD,High Impact Expected,Unemployment Claims,388.0,367.0,342.0
5465,2012-10-18 09:00:00,USD,High Impact Expected,Philly Fed Manufacturing Index,5.7,1.3,-1.9
5466,2012-10-19 03:30:00,GBP,High Impact Expected,Public Sector Net Borrowing,10.7,11.9,10.8
5467,2012-10-19 07:30:00,CAD,High Impact Expected,Core CPI m/m,0.2,0.3,0.3
5468,2012-10-19 09:00:00,USD,High Impact Expected,Existing Home Sales,4.75,4.73,4.83
5469,2012-10-23 07:30:00,CAD,High Impact Expected,Core Retail Sales m/m,0.4,0.3,0.5
5470,2012-10-23 08:00:00,CAD,High Impact Expected,BOC Rate Statement,0.0,0.0,0.0
5471,2012-10-23 08:00:00,CAD,High Impact Expected,Overnight Rate,1.0,1.0,1.0
5472,2012-10-23 14:00:00,GBP,High Impact Expected,BOE Gov King Speaks,0.0,0.0,0.0
5473,2012-10-23 19:30:00,AUD,High Impact Expected,CPI q/q,1.4,0.9,0.5
5474,2012-10-23 20:45:00,CNY,High Impact Expected,Caixin Flash Manufacturing PMI,49.1,0.0,47.9
5475,2012-10-24 02:00:00,EUR,High Impact Expected,French Flash Manufacturing PMI,43.5,43.9,42.7
5476,2012-10-24 02:30:00,EUR,High Impact Expected,German Flash Manufacturing PMI,45.7,48.1,47.4
5477,2012-10-24 03:00:00,EUR,High Impact Expected,German Ifo Business Climate,100.0,101.5,101.4
5478,2012-10-24 06:45:00,EUR,High Impact Expected,ECB President Draghi Speaks,0.0,0.0,0.0
5479,2012-10-24 09:00:00,EUR,High Impact Expected,ECB President Draghi Speaks,0.0,0.0,0.0
5480,2012-10-24 09:00:00,USD,High Impact Expected,New Home Sales,389.0,386.0,368.0
5481,2012-10-24 09:30:00,CAD,High Impact Expected,BOC Monetary Policy Report,0.0,0.0,0.0
5482,2012-10-24 10:15:00,CAD,High Impact Expected,BOC Press Conference,0.0,0.0,0.0
5483,2012-10-24 13:15:00,USD,High Impact Expected,FOMC Statement,0.0,0.0,0.0
5484,2012-10-24 15:00:00,NZD,High Impact Expected,Official Cash Rate,2.5,2.5,2.5
5485,2012-10-24 15:00:00,NZD,High Impact Expected,RBNZ Rate Statement,0.0,0.0,0.0
5486,2012-10-25 03:30:00,GBP,High Impact Expected,Prelim GDP q/q,1.0,0.6,-0.4
5487,2012-10-25 07:30:00,USD,High Impact Expected,Core Durable Goods Orders m/m,2.0,0.8,-2.1
5488,2012-10-25 07:30:00,USD,High Impact Expected,Unemployment Claims,369.0,371.0,392.0
5489,2012-10-25 09:00:00,USD,High Impact Expected,Pending Home Sales m/m,0.3,2.3,-2.6
5490,2012-10-25 19:00:00,NZD,High Impact Expected,ANZ Business Confidence,17.2,0.0,17.0
5491,2012-10-26 07:30:00,USD,High Impact Expected,Advance GDP q/q,2.0,1.9,1.3
5492,2012-10-30 00:46:00,JPY,High Impact Expected,Monetary Policy Statement,0.0,0.0,0.0
5493,2012-10-30 00:46:00,JPY,High Impact Expected,Overnight Call Rate,0.0,0.0,0.0
5494,2012-10-30 03:00:00,EUR,High Impact Expected,ECB President Draghi Speaks,0.0,0.0,0.0
5495,2012-10-30 03:04:00,JPY,High Impact Expected,BOJ Press Conference,0.0,0.0,0.0
5496,2012-10-30 05:12:00,EUR,High Impact Expected,Italian 10-y Bond Auction,4.92,0.0,5.24
5497,2012-10-30 19:30:00,AUD,High Impact Expected,Building Approvals m/m,7.8,1.1,8.8
5498,2012-10-31 07:30:00,CAD,High Impact Expected,GDP m/m,-0.1,0.2,0.2
5499,2012-10-31 20:00:00,CNY,High Impact Expected,Manufacturing PMI,50.2,50.3,49.8
5500,2012-11-01 04:30:00,GBP,High Impact Expected,Manufacturing PMI,47.5,48.1,48.1
5501,2012-11-01 07:15:00,USD,High Impact Expected,ADP Non-Farm Employment Change,158.0,138.0,114.0
5502,2012-11-01 07:30:00,USD,High Impact Expected,Unemployment Claims,363.0,371.0,372.0
5503,2012-11-01 09:00:00,USD,High Impact Expected,CB Consumer Confidence,72.2,72.4,68.4
5504,2012-11-01 09:00:00,USD,High Impact Expected,ISM Manufacturing PMI,51.7,51.2,51.5
5505,2012-11-01 19:30:00,AUD,High Impact Expected,PPI q/q,0.6,1.0,0.5
5506,2012-11-02 04:30:00,GBP,High Impact Expected,Construction PMI,50.9,49.1,49.5
5507,2012-11-02 07:30:00,CAD,High Impact Expected,Employment Change,1.8,9.5,52.1
5508,2012-11-02 07:30:00,CAD,High Impact Expected,Unemployment Rate,7.4,7.4,7.4
5509,2012-11-02 07:30:00,USD,High Impact Expected,Non-Farm Employment Change,171.0,123.0,148.0
5510,2012-11-02 07:30:00,USD,High Impact Expected,Unemployment Rate,7.9,7.9,7.8
5511,2012-11-04 19:30:00,AUD,High Impact Expected,Retail Sales m/m,0.5,0.4,0.3
5512,2012-11-04 19:30:00,AUD,High Impact Expected,Trade Balance,-1.46,-1.6,-1.88
5513,2012-11-05 03:00:00,EUR,High Impact Expected,Spanish Unemployment Change,128.2,90.3,79.6
5514,2012-11-05 04:30:00,GBP,High Impact Expected,Services PMI,50.6,52.0,52.2
5515,2012-11-05 08:30:00,CAD,High Impact Expected,Building Permits m/m,-13.2,-2.6,9.5
5516,2012-11-05 10:00:00,USD,High Impact Expected,ISM Non-Manufacturing PMI,54.2,54.6,55.1
5517,2012-11-05 22:30:00,AUD,High Impact Expected,Cash Rate,3.25,3.0,3.25
5518,2012-11-05 22:30:00,AUD,High Impact Expected,RBA Rate Statement,0.0,0.0,0.0
5519,2012-11-06 03:15:00,EUR,High Impact Expected,Spanish Services PMI,41.2,40.2,40.2
5520,2012-11-06 04:30:00,GBP,High Impact Expected,Manufacturing Production m/m,0.1,0.3,-1.2
5521,2012-11-06 10:00:00,CAD,High Impact Expected,Ivey PMI,58.3,58.3,60.4
5522,2012-11-06 15:00:00,NZD,High Impact Expected,RBNZ Financial Stability Report,0.0,0.0,0.0
5523,2012-11-07 03:00:00,CHF,High Impact Expected,Foreign Currency Reserves,424.0,0.0,430.0
5524,2012-11-07 03:15:00,CHF,High Impact Expected,CPI m/m,0.1,0.3,0.3
5525,2012-11-07 07:10:00,EUR,High Impact Expected,ECB President Draghi Speaks,0.0,0.0,0.0
5526,2012-11-07 16:45:00,NZD,High Impact Expected,Employment Change q/q,-0.4,0.3,-0.2
5527,2012-11-07 16:45:00,NZD,High Impact Expected,Unemployment Rate,7.3,6.7,6.8
5528,2012-11-07 17:15:00,EUR,High Impact Expected,Greek Gov Debt Crisis Vote,0.0,0.0,0.0
5529,2012-11-07 19:30:00,AUD,High Impact Expected,Employment Change,10.7,0.2,15.5
5530,2012-11-07 19:30:00,AUD,High Impact Expected,Unemployment Rate,5.4,5.5,5.4
5531,2012-11-08 07:00:00,GBP,High Impact Expected,Asset Purchase Facility,375.0,375.0,375.0
5532,2012-11-08 07:00:00,GBP,High Impact Expected,Official Bank Rate,0.5,0.5,0.5
5533,2012-11-08 07:45:00,EUR,High Impact Expected,Main Refinancing Rate,0.75,0.75,0.75
5534,2012-11-08 08:30:00,CAD,High Impact Expected,Trade Balance,-0.8,-1.4,-1.5
5535,2012-11-08 08:30:00,EUR,High Impact Expected,ECB Press Conference,0.0,0.0,0.0
5536,2012-11-08 08:30:00,USD,High Impact Expected,Trade Balance,-41.5,-44.9,-43.8
5537,2012-11-08 08:30:00,USD,High Impact Expected,Unemployment Claims,355.0,367.0,363.0
5538,2012-11-08 19:30:00,AUD,High Impact Expected,RBA Monetary Policy Statement,0.0,0.0,0.0
5539,2012-11-08 20:29:00,CNY,High Impact Expected,CPI y/y,1.7,1.9,1.9
5540,2012-11-09 09:55:00,USD,High Impact Expected,Prelim UoM Consumer Sentiment,84.9,82.6,82.6
5541,2012-11-09 21:14:00,CNY,High Impact Expected,USD-Denominated Trade Balance,32.0,27.1,27.7
5542,2012-11-12 00:00:00,EUR,High Impact Expected,Eurogroup Meetings,0.0,0.0,0.0
5543,2012-11-13 04:30:00,GBP,High Impact Expected,CPI y/y,2.7,2.3,2.2
5544,2012-11-13 05:00:00,EUR,High Impact Expected,German ZEW Economic Sentiment,-15.7,-9.9,-11.5
5545,2012-11-13 16:45:00,NZD,High Impact Expected,Core Retail Sales q/q,-0.3,0.6,0.9
5546,2012-11-14 04:30:00,GBP,High Impact Expected,Claimant Count Change,10.1,-0.5,0.8
5547,2012-11-14 05:30:00,GBP,High Impact Expected,BOE Gov King Speaks,0.0,0.0,0.0
5548,2012-11-14 05:30:00,GBP,High Impact Expected,BOE Inflation Report,0.0,0.0,0.0
5549,2012-11-14 08:30:00,USD,High Impact Expected,Core Retail Sales m/m,0.0,0.2,1.2
5550,2012-11-14 08:30:00,USD,High Impact Expected,PPI m/m,-0.2,0.2,1.1
5551,2012-11-14 08:30:00,USD,High Impact Expected,Retail Sales m/m,-0.3,-0.2,1.3
5552,2012-11-14 14:00:00,USD,High Impact Expected,FOMC Meeting Minutes,0.0,0.0,0.0
5553,2012-11-15 04:30:00,GBP,High Impact Expected,Retail Sales m/m,-0.8,-0.1,0.5
5554,2012-11-15 08:30:00,USD,High Impact Expected,Core CPI m/m,0.2,0.1,0.1
5555,2012-11-15 08:30:00,USD,High Impact Expected,Unemployment Claims,439.0,372.0,361.0
5556,2012-11-15 10:00:00,USD,High Impact Expected,Philly Fed Manufacturing Index,-10.7,1.1,5.7
5557,2012-11-15 13:20:00,USD,High Impact Expected,Fed Chairman Bernanke Speaks,0.0,0.0,0.0
5558,2012-11-16 02:30:00,CHF,High Impact Expected,SNB Chairman Jordan Speaks,0.0,0.0,0.0
5559,2012-11-18 16:45:00,NZD,High Impact Expected,PPI Input q/q,-1.0,0.3,0.6
5560,2012-11-19 10:00:00,USD,High Impact Expected,Existing Home Sales,4.79,4.76,4.69
5561,2012-11-19 19:30:00,AUD,High Impact Expected,Monetary Policy Meeting Minutes,0.0,0.0,0.0
5562,2012-11-19 22:14:00,JPY,High Impact Expected,Monetary Policy Statement,0.0,0.0,0.0
5563,2012-11-19 22:14:00,JPY,High Impact Expected,Overnight Call Rate,0.0,0.0,0.0
5564,2012-11-20 02:00:00,AUD,High Impact Expected,RBA Gov Stevens Speaks,0.0,0.0,0.0
5565,2012-11-20 02:29:00,JPY,High Impact Expected,BOJ Press Conference,0.0,0.0,0.0
5566,2012-11-20 00:00:00,EUR,High Impact Expected,Eurogroup Meetings,0.0,0.0,0.0
5567,2012-11-20 08:30:00,USD,High Impact Expected,Building Permits,0.87,0.87,0.89
5568,2012-11-20 12:15:00,USD,High Impact Expected,Fed Chairman Bernanke Speaks,0.0,0.0,0.0
5569,2012-11-21 04:30:00,GBP,High Impact Expected,MPC Asset Purchase Facility Votes,1.0,0.0,0.0
5570,2012-11-21 04:30:00,GBP,High Impact Expected,MPC Official Bank Rate Votes,0.0,0.0,0.0
5571,2012-11-21 04:30:00,GBP,High Impact Expected,Public Sector Net Borrowing,6.5,4.1,9.9
5572,2012-11-21 08:30:00,USD,High Impact Expected,Unemployment Claims,410.0,415.0,451.0
5573,2012-11-21 20:45:00,CNY,High Impact Expected,Caixin Flash Manufacturing PMI,50.4,0.0,49.5
5574,2012-11-22 03:00:00,EUR,High Impact Expected,French Flash Manufacturing PMI,44.7,44.1,43.7
5575,2012-11-22 03:30:00,EUR,High Impact Expected,German Flash Manufacturing PMI,46.8,45.9,46.0
5576,2012-11-22 00:00:00,EUR,High Impact Expected,EU Economic Summit,0.0,0.0,0.0
5577,2012-11-22 08:30:00,CAD,High Impact Expected,Core Retail Sales m/m,0.0,0.5,0.5
5578,2012-11-23 04:00:00,EUR,High Impact Expected,ECB President Draghi Speaks,0.0,0.0,0.0
5579,2012-11-23 04:02:00,EUR,High Impact Expected,German Ifo Business Climate,101.4,99.6,100.0
5580,2012-11-23 00:00:00,EUR,High Impact Expected,EU Economic Summit,0.0,0.0,0.0
5581,2012-11-23 08:30:00,CAD,High Impact Expected,Core CPI m/m,0.3,0.2,0.2
5582,2012-11-26 00:00:00,EUR,High Impact Expected,Eurogroup Meetings,0.0,0.0,0.0
5583,2012-11-27 04:30:00,GBP,High Impact Expected,Second Estimate GDP q/q,1.0,1.0,1.0
5584,2012-11-27 05:00:00,GBP,High Impact Expected,Inflation Report Hearings,0.0,0.0,0.0
5585,2012-11-27 08:30:00,USD,High Impact Expected,Core Durable Goods Orders m/m,1.5,-0.6,1.7
5586,2012-11-27 10:00:00,USD,High Impact Expected,CB Consumer Confidence,73.7,73.1,73.1
5587,2012-11-28 10:00:00,USD,High Impact Expected,New Home Sales,368.0,387.0,369.0
5588,2012-11-28 12:15:00,CHF,High Impact Expected,SNB Chairman Jordan Speaks,0.0,0.0,0.0
5589,2012-11-28 19:00:00,NZD,High Impact Expected,ANZ Business Confidence,26.4,0.0,17.2
5590,2012-11-28 19:30:00,AUD,High Impact Expected,Private Capital Expenditure q/q,2.8,2.1,3.4
5591,2012-11-29 05:30:00,GBP,High Impact Expected,BOE Gov King Speaks,0.0,0.0,0.0
5592,2012-11-29 08:30:00,USD,High Impact Expected,Prelim GDP q/q,2.7,2.8,2.0
5593,2012-11-29 08:30:00,USD,High Impact Expected,Unemployment Claims,393.0,392.0,416.0
5594,2012-11-29 10:00:00,USD,High Impact Expected,Pending Home Sales m/m,5.2,0.9,0.4
5595,2012-11-30 03:00:00,EUR,High Impact Expected,ECB President Draghi Speaks,0.0,0.0,0.0
5596,2012-11-30 08:30:00,CAD,High Impact Expected,GDP m/m,0.0,0.1,-0.1
5597,2012-11-30 19:59:00,CNY,High Impact Expected,Manufacturing PMI,50.6,50.8,50.2
5598,2012-12-02 19:30:00,AUD,High Impact Expected,Retail Sales m/m,0.0,0.4,0.5
5599,2012-12-03 04:30:00,GBP,High Impact Expected,Manufacturing PMI,49.1,48.1,47.3
5600,2012-12-03 10:00:00,USD,High Impact Expected,ISM Manufacturing PMI,49.5,51.5,51.7
5601,2012-12-03 19:30:00,AUD,High Impact Expected,Building Approvals m/m,-7.6,-1.8,9.5
5602,2012-12-03 22:30:00,AUD,High Impact Expected,Cash Rate,3.0,3.0,3.25
5603,2012-12-03 22:30:00,AUD,High Impact Expected,RBA Rate Statement,0.0,0.0,0.0
5604,2012-12-04 03:00:00,EUR,High Impact Expected,Spanish Unemployment Change,74.3,90.0,128.2
5605,2012-12-04 04:30:00,GBP,High Impact Expected,Construction PMI,49.3,50.7,50.9
5606,2012-12-04 09:00:00,CAD,High Impact Expected,BOC Rate Statement,0.0,0.0,0.0
5607,2012-12-04 09:00:00,CAD,High Impact Expected,Overnight Rate,1.0,1.0,1.0
5608,2012-12-04 19:30:00,AUD,High Impact Expected,GDP q/q,0.5,0.6,0.6
5609,2012-12-05 04:30:00,GBP,High Impact Expected,Services PMI,50.2,51.1,50.6
5610,2012-12-05 07:30:00,GBP,High Impact Expected,Autumn Forecast Statement,0.0,0.0,0.0
5611,2012-12-05 08:15:00,USD,High Impact Expected,ADP Non-Farm Employment Change,118.0,129.0,157.0
5612,2012-12-05 10:00:00,USD,High Impact Expected,ISM Non-Manufacturing PMI,54.7,53.6,54.2
5613,2012-12-05 15:00:00,NZD,High Impact Expected,Official Cash Rate,2.5,2.5,2.5
5614,2012-12-05 15:00:00,NZD,High Impact Expected,RBNZ Press Conference,0.0,0.0,0.0
5615,2012-12-05 15:00:00,NZD,High Impact Expected,RBNZ Rate Statement,0.0,0.0,0.0
5616,2012-12-05 19:30:00,AUD,High Impact Expected,Employment Change,13.9,0.2,10.2
5617,2012-12-05 19:30:00,AUD,High Impact Expected,Unemployment Rate,5.2,5.5,5.4
5618,2012-12-06 03:15:00,CHF,High Impact Expected,CPI m/m,-0.3,0.0,0.1
5619,2012-12-06 07:00:00,GBP,High Impact Expected,Asset Purchase Facility,375.0,375.0,375.0
5620,2012-12-06 07:00:00,GBP,High Impact Expected,Official Bank Rate,0.5,0.5,0.5
5621,2012-12-06 07:45:00,EUR,High Impact Expected,Main Refinancing Rate,0.75,0.75,0.75
5622,2012-12-06 08:30:00,CAD,High Impact Expected,Building Permits m/m,15.0,2.3,-12.7
5623,2012-12-06 08:30:00,EUR,High Impact Expected,ECB Press Conference,0.0,0.0,0.0
5624,2012-12-06 08:30:00,USD,High Impact Expected,Unemployment Claims,370.0,378.0,395.0
5625,2012-12-06 10:00:00,CAD,High Impact Expected,Ivey PMI,47.5,58.8,58.3
5626,2012-12-06 19:30:00,AUD,High Impact Expected,Trade Balance,-2.09,-2.15,-1.42
5627,2012-12-07 03:00:00,CHF,High Impact Expected,Foreign Currency Reserves,425.0,0.0,427.0
5628,2012-12-07 04:30:00,GBP,High Impact Expected,Manufacturing Production m/m,-1.3,-0.2,0.0
5629,2012-12-07 05:00:00,EUR,High Impact Expected,ECB President Draghi Speaks,0.0,0.0,0.0
5630,2012-12-07 08:30:00,CAD,High Impact Expected,Employment Change,59.3,11.3,1.8
5631,2012-12-07 08:30:00,CAD,High Impact Expected,Unemployment Rate,7.2,7.4,7.4
5632,2012-12-07 08:30:00,USD,High Impact Expected,Non-Farm Employment Change,146.0,89.0,138.0
5633,2012-12-07 08:30:00,USD,High Impact Expected,Unemployment Rate,7.7,7.9,7.9
5634,2012-12-07 09:55:00,USD,High Impact Expected,Prelim UoM Consumer Sentiment,74.5,82.4,82.7
5635,2012-12-08 20:30:00,CNY,High Impact Expected,CPI y/y,2.0,2.1,1.7
5636,2012-12-09 21:13:00,CNY,High Impact Expected,USD-Denominated Trade Balance,19.6,26.7,32.0
5637,2012-12-10 12:15:00,GBP,High Impact Expected,BOE Gov King Speaks,0.0,0.0,0.0
5638,2012-12-11 05:00:00,EUR,High Impact Expected,German ZEW Economic Sentiment,6.9,-11.4,-15.7
5639,2012-12-11 08:30:00,CAD,High Impact Expected,Trade Balance,-0.2,-1.2,-1.0
5640,2012-12-11 08:30:00,USD,High Impact Expected,Trade Balance,-42.2,-42.7,-40.3
5641,2012-12-11 23:30:00,AUD,High Impact Expected,RBA Gov Stevens Speaks,0.0,0.0,0.0
5642,2012-12-12 04:30:00,GBP,High Impact Expected,Claimant Count Change,-3.0,5.9,6.0
5643,2012-12-12 12:30:00,USD,High Impact Expected,FOMC Statement,0.0,0.0,0.0
5644,2012-12-12 14:00:00,USD,High Impact Expected,FOMC Economic Projections,0.0,0.0,0.0
5645,2012-12-12 14:15:00,USD,High Impact Expected,FOMC Press Conference,0.0,0.0,0.0
5646,2012-12-13 03:30:00,CHF,High Impact Expected,Libor Rate,0.0,0.0,0.0
5647,2012-12-13 03:30:00,CHF,High Impact Expected,SNB Monetary Policy Assessment,0.0,0.0,0.0
5648,2012-12-13 03:30:00,CHF,High Impact Expected,SNB Press Conference,0.0,0.0,0.0
5649,2012-12-13 08:30:00,USD,High Impact Expected,Core Retail Sales m/m,0.0,0.0,0.0
5650,2012-12-13 08:30:00,USD,High Impact Expected,PPI m/m,-0.8,-0.5,-0.2
5651,2012-12-13 08:30:00,USD,High Impact Expected,Retail Sales m/m,0.3,0.5,-0.3
5652,2012-12-13 08:30:00,USD,High Impact Expected,Unemployment Claims,343.0,368.0,372.0
5653,2012-12-13 20:45:00,CNY,High Impact Expected,Caixin Flash Manufacturing PMI,50.9,0.0,50.5
5654,2012-12-14 03:30:00,EUR,High Impact Expected,German Flash Manufacturing PMI,46.3,47.1,46.8
5655,2012-12-14 08:30:00,USD,High Impact Expected,Core CPI m/m,0.1,0.2,0.2
5656,2012-12-16 00:00:00,JPY,High Impact Expected,Lower House Elections,0.0,0.0,0.0
5657,2012-12-17 09:30:00,EUR,High Impact Expected,ECB President Draghi Speaks,0.0,0.0,0.0
5658,2012-12-17 19:30:00,AUD,High Impact Expected,Monetary Policy Meeting Minutes,0.0,0.0,0.0
5659,2012-12-18 04:30:00,GBP,High Impact Expected,CPI y/y,2.7,2.6,2.7
5660,2012-12-18 16:45:00,NZD,High Impact Expected,Current Account,-4.42,-4.28,-1.8
5661,2012-12-19 04:00:00,EUR,High Impact Expected,German Ifo Business Climate,102.4,101.9,101.4
5662,2012-12-19 04:30:00,GBP,High Impact Expected,MPC Asset Purchase Facility Votes,1.0,1.0,1.0
5663,2012-12-19 04:30:00,GBP,High Impact Expected,MPC Official Bank Rate Votes,0.0,0.0,0.0
5664,2012-12-19 08:30:00,USD,High Impact Expected,Building Permits,0.9,0.88,0.87
5665,2012-12-19 16:45:00,NZD,High Impact Expected,GDP q/q,0.2,0.4,0.3
5666,2012-12-19 19:00:00,NZD,High Impact Expected,ANZ Business Confidence,22.7,0.0,26.4
5667,2012-12-19 23:01:00,JPY,High Impact Expected,Monetary Policy Statement,0.0,0.0,0.0
5668,2012-12-19 23:01:00,JPY,High Impact Expected,Overnight Call Rate,0.0,0.0,0.0
5669,2012-12-20 02:41:00,JPY,High Impact Expected,BOJ Press Conference,0.0,0.0,0.0
5670,2012-12-20 04:30:00,GBP,High Impact Expected,Retail Sales m/m,0.0,0.3,-0.7
5671,2012-12-20 08:30:00,CAD,High Impact Expected,Core Retail Sales m/m,0.5,0.2,0.1
5672,2012-12-20 08:30:00,USD,High Impact Expected,Unemployment Claims,361.0,358.0,344.0
5673,2012-12-20 10:00:00,USD,High Impact Expected,Existing Home Sales,5.04,4.88,4.76
5674,2012-12-20 10:00:00,USD,High Impact Expected,Philly Fed Manufacturing Index,8.1,-2.2,-10.7
5675,2012-12-21 04:30:00,GBP,High Impact Expected,Current Account,-12.8,-14.1,-17.4
5676,2012-12-21 04:30:00,GBP,High Impact Expected,Public Sector Net Borrowing,15.3,14.3,6.0
5677,2012-12-21 08:30:00,CAD,High Impact Expected,Core CPI m/m,0.0,0.2,0.3
5678,2012-12-21 08:30:00,CAD,High Impact Expected,GDP m/m,0.1,0.1,0.0
5679,2012-12-21 08:30:00,USD,High Impact Expected,Core Durable Goods Orders m/m,1.6,-0.2,1.9
5680,2012-12-27 08:30:00,USD,High Impact Expected,Unemployment Claims,350.0,365.0,362.0
5681,2012-12-27 10:00:00,USD,High Impact Expected,CB Consumer Confidence,65.1,70.3,71.5
5682,2012-12-27 10:00:00,USD,High Impact Expected,New Home Sales,377.0,382.0,361.0
5683,2012-12-28 10:00:00,USD,High Impact Expected,Pending Home Sales m/m,1.7,-0.3,5.0
5684,2012-12-31 20:00:00,CNY,High Impact Expected,Manufacturing PMI,50.6,51.0,50.6
5685,2012-01-02 04:30:00,GBP,High Impact Expected,Manufacturing PMI,51.4,49.2,49.2
5686,2012-01-02 10:00:00,USD,High Impact Expected,ISM Manufacturing PMI,50.7,50.2,49.5
5687,2012-01-03 04:30:00,GBP,High Impact Expected,Construction PMI,48.7,49.6,49.3
5688,2012-01-03 08:15:00,USD,High Impact Expected,ADP Non-Farm Employment Change,215.0,134.0,148.0
5689,2012-01-03 08:30:00,USD,High Impact Expected,Unemployment Claims,372.0,356.0,362.0
5690,2012-01-03 14:00:00,USD,High Impact Expected,FOMC Meeting Minutes,0.0,0.0,0.0
5691,2012-01-04 04:30:00,GBP,High Impact Expected,Services PMI,48.9,50.4,50.2
5692,2012-01-04 08:30:00,CAD,High Impact Expected,Employment Change,39.8,4.0,59.3
